id,V1_sex,V4_area_origin,V6_province,V8_age,V9_age_at_program_end,V11_criminal_record,V12_n_criminal_record,V13_n_crime_cat,V15_main_crime_cat,V16_violent_crime,V17_crime_classification,V19_committed_crime,V20_n_juvenile_records,V21_n_crime,V23_territory_of_execution,V24_finished_program,V26_finished_measure_grouped,V27_program_duration_cat,V28_days_from_crime_to_program,V29_program_duration,V115_RECID2015_recid,V10_date_of_birth_year,V10_date_of_birth_month,V22_main_crime_date_year,V22_main_crime_date_month,V30_program_start_year,V30_program_start_month,V31_program_end_month
1537,0,0,0,17,17,1,0,2,1,0,1,8,1.0,1,0,7,5,0,19.0,156,1,1992,7,2009,9,2009,10,3
2276,0,0,1,14,16,1,0,1,1,0,0,9,1.0,2,1,1,1,1,438.0,359,1,1993,11,2008,2,2009,5,4
460,1,0,3,15,17,1,0,2,1,0,1,10,2.0,1,3,1,1,1,462.0,360,1,1992,12,2008,1,2009,4,4
2155,0,1,2,17,20,1,2,2,2,0,0,11,7.0,1,2,1,1,0,715.0,169,1,1990,5,2008,3,2010,3,8
1520,0,0,2,16,21,1,1,2,2,0,1,12,5.0,1,2,0,0,2,1113.0,652,1,1989,2,2006,2,2009,3,12
395,0,0,0,15,16,1,1,2,2,0,1,19,5.0,1,0,3,3,1,350.0,272,1,1993,12,2009,2,2010,2,11
4698,0,0,1,14,17,1,0,2,0,1,1,0,1.0,1,1,1,1,2,683.0,414,1,1992,3,2007,3,2009,1,3
4005,0,2,1,16,18,1,0,2,0,1,1,0,1.0,1,1,1,1,1,256.0,317,1,1991,11,2008,8,2009,4,3
2251,0,0,1,14,17,1,1,2,0,1,1,0,5.0,1,1,1,1,2,441.0,632,1,1992,10,2007,3,2008,5,2
3231,0,0,1,15,17,1,1,1,0,1,0,0,3.0,2,1,1,1,0,430.0,178,1,1993,10,2009,4,2010,7,12
3202,0,1,1,16,16,1,1,2,0,1,0,0,3.0,1,1,2,2,0,50.0,14,1,1994,4,2010,6,2010,8,8
2402,0,2,1,16,17,1,0,0,0,1,1,1,2.0,3,1,2,2,0,313.0,20,1,1992,10,2009,4,2010,2,3
1016,0,1,3,16,17,1,0,1,0,1,1,2,1.0,2,3,1,1,0,309.0,120,1,1992,7,2008,11,2009,9,1
2599,0,0,1,17,21,1,1,0,0,1,1,3,3.0,3,1,1,1,2,608.0,625,1,1989,2,2006,10,2008,6,2
3501,1,0,1,14,16,1,0,2,1,1,1,5,1.0,1,1,1,1,1,281.0,364,1,1993,9,2008,5,2009,3,3
3110,0,1,1,16,16,1,0,2,1,1,1,5,1.0,1,1,2,2,0,84.0,48,1,1994,3,2010,6,2010,8,10
3731,0,0,1,17,17,1,2,2,1,1,1,5,6.0,1,1,2,2,0,24.0,41,1,1992,11,2010,5,2010,6,7
3190,0,2,1,17,19,1,0,2,1,1,1,7,2.0,1,1,1,1,1,330.0,234,1,1991,10,2009,6,2010,5,12
753,0,0,1,15,18,1,0,2,1,0,1,8,1.0,1,1,1,1,1,644.0,255,1,1992,1,2007,12,2009,10,6
3689,0,1,1,15,17,1,0,2,1,0,1,8,2.0,1,1,1,1,1,200.0,238,1,1993,10,2009,9,2010,3,11
3825,0,1,1,14,16,1,0,2,1,0,1,8,1.0,1,1,1,1,1,450.0,278,1,1993,6,2008,6,2009,9,6
4293,0,0,1,16,20,1,0,2,1,0,1,8,1.0,1,1,1,1,2,609.0,844,1,1990,4,2006,7,2008,3,6
2022,0,1,2,14,16,1,1,2,1,0,1,8,3.0,1,2,1,1,1,444.0,211,1,1994,5,2008,9,2009,12,7
488,0,0,3,14,15,1,1,2,1,0,1,8,3.0,1,3,2,2,0,58.0,2,1,1995,3,2010,1,2010,3,3
3219,1,0,1,15,16,1,0,2,1,0,0,9,2.0,1,1,4,4,0,305.0,40,1,1994,12,2010,1,2010,11,12
1868,0,1,2,16,18,1,0,2,1,0,0,9,2.0,1,2,3,3,1,367.0,199,1,1992,3,2009,3,2010,3,10
1615,0,1,1,17,18,1,1,2,1,0,1,10,3.0,1,1,4,4,0,539.0,40,1,1991,12,2009,5,2010,11,12
2998,0,2,1,15,15,1,2,2,1,0,1,10,6.0,1,1,2,2,0,89.0,68,1,1994,12,2010,5,2010,8,10
812,0,0,2,14,16,1,0,0,2,0,1,13,1.0,3,2,1,1,2,388.0,455,1,1993,10,2008,6,2009,7,10
424,0,0,0,16,18,1,2,2,2,0,1,19,8.0,1,0,3,3,1,469.0,182,1,1991,10,2008,10,2010,1,7
2078,0,1,1,15,16,1,0,1,0,1,1,0,2.0,2,1,0,0,0,169.0,100,1,1993,11,2009,5,2009,10,1
16,0,4,0,17,23,1,1,0,0,1,1,0,3.0,3,0,0,0,2,1087.0,1052,1,1986,9,2004,4,2007,4,2
1734,0,2,2,15,16,1,2,1,0,1,1,0,13.0,2,2,0,0,1,176.0,214,1,1993,8,2009,1,2009,6,1
2346,0,0,1,17,19,1,2,0,0,1,1,0,12.0,6,1,0,0,1,67.0,350,1,1991,2,2009,2,2009,4,3
2609,0,0,1,17,18,1,2,2,0,1,1,0,8.0,1,1,0,0,0,180.0,89,1,1991,12,2009,5,2009,11,2
2300,0,0,1,14,16,1,0,2,0,1,1,0,1.0,1,1,1,1,1,333.0,363,1,1993,8,2008,3,2009,2,2
1647,0,0,3,15,16,1,0,0,0,1,1,0,2.0,4,3,1,1,1,170.0,189,1,1993,6,2009,1,2009,7,1
1509,0,2,2,15,18,1,1,2,0,1,0,0,4.0,1,2,1,1,1,788.0,266,1,1991,10,2007,5,2009,7,4
4816,0,2,1,15,16,1,2,2,0,1,0,0,8.0,1,1,1,1,0,236.0,149,1,1994,8,2009,10,2010,6,11
415,0,0,2,14,14,1,0,2,0,1,0,0,1.0,1,2,7,5,0,40.0,36,1,1995,8,2010,1,2010,2,3
1870,0,0,2,14,14,1,0,2,0,1,0,0,1.0,1,2,7,5,0,40.0,36,1,1995,6,2010,1,2010,2,3
4446,0,0,1,14,15,1,0,2,0,1,0,0,1.0,1,1,7,5,0,66.0,92,1,1994,12,2009,11,2010,1,4
2386,0,0,1,14,14,1,0,2,0,1,0,0,2.0,1,1,7,5,0,111.0,71,1,1995,10,2010,1,2010,5,7
3358,0,0,1,14,15,1,0,0,0,1,1,0,1.0,3,1,7,5,0,140.0,8,1,1995,9,2010,5,2010,9,9
1672,0,0,1,14,15,1,0,1,0,1,1,0,1.0,2,1,7,5,0,154.0,61,1,1995,5,2009,10,2010,3,5
4191,0,0,1,15,15,1,0,2,0,1,0,0,1.0,1,1,7,5,0,79.0,101,1,1994,4,2009,7,2009,10,1
2842,0,0,1,15,16,1,0,1,0,1,1,0,1.0,2,1,7,5,0,286.0,113,1,1993,8,2009,1,2009,10,2
868,0,0,1,15,16,1,0,1,0,1,1,0,2.0,2,1,7,5,1,136.0,239,1,1994,6,2009,11,2010,4,12
4358,0,0,1,15,15,1,0,2,0,1,0,0,2.0,1,1,2,2,0,144.0,20,1,1994,2,2009,8,2010,1,2
1926,0,0,1,14,15,1,0,2,0,1,1,0,2.0,1,1,2,2,0,340.0,21,1,1994,3,2009,2,2010,1,2
2790,0,0,1,15,16,1,0,2,0,1,1,0,2.0,1,1,2,2,0,368.0,27,1,1994,2,2009,8,2010,8,9
1237,0,0,0,14,15,1,0,2,0,1,0,0,2.0,1,0,2,2,0,126.0,0,1,1995,1,2009,11,2010,3,3
539,0,0,2,15,16,1,0,2,0,1,0,0,2.0,1,2,3,3,0,537.0,137,1,1993,6,2008,6,2009,12,5
1344,0,0,0,15,18,1,0,1,0,1,0,0,1.0,2,0,9,3,0,794.0,44,1,1991,10,2007,9,2009,11,1
1263,0,0,1,15,16,1,0,2,0,1,0,0,1.0,1,1,4,4,0,360.0,99,1,1993,5,2008,11,2009,11,3
4383,0,0,1,14,15,1,0,0,0,1,1,0,1.0,3,1,2,2,0,184.0,24,1,1995,5,2009,10,2010,4,5
1030,0,0,1,14,14,1,0,2,0,1,1,0,2.0,1,1,2,2,0,78.0,10,1,1995,8,2009,12,2010,3,3
4390,0,0,1,14,14,1,0,0,0,1,1,0,1.0,3,1,2,2,0,98.0,15,1,1995,9,2009,10,2010,1,2
1721,0,0,2,15,16,1,0,1,0,1,1,0,1.0,2,2,2,2,0,65.0,43,1,1994,3,2010,1,2010,3,4
2987,1,0,1,15,16,1,0,2,0,1,0,0,1.0,1,1,7,5,0,218.0,129,1,1993,9,2009,5,2009,12,4
3002,1,0,1,15,16,1,0,2,0,1,0,0,1.0,1,1,7,5,0,221.0,137,1,1993,5,2009,4,2009,11,4
3865,1,0,1,14,14,1,0,2,0,1,0,0,2.0,1,1,2,2,0,36.0,28,1,1996,6,2010,10,2010,11,12
3797,1,0,1,15,15,1,0,1,0,1,1,0,1.0,2,1,2,2,0,145.0,7,1,1994,8,2009,9,2010,2,2
346,1,0,0,15,16,1,0,0,0,1,0,0,1.0,3,0,2,2,0,173.0,27,1,1994,10,2010,5,2010,11,12
326,1,4,3,15,15,1,0,2,0,1,0,0,1.0,1,3,2,2,0,73.0,86,1,1994,1,2009,8,2009,10,1
2339,0,1,1,15,15,1,0,2,0,1,0,0,1.0,1,1,7,5,0,55.0,88,1,1994,9,2010,3,2010,5,7
2387,0,1,1,15,15,1,0,2,0,1,1,0,1.0,1,1,7,5,0,104.0,28,1,1994,10,2010,1,2010,5,5
1161,0,1,3,14,14,1,0,1,0,1,0,0,2.0,2,3,2,2,0,60.0,13,1,1996,5,2010,8,2010,10,10
4218,0,1,1,14,14,1,0,2,0,1,0,0,1.0,1,1,2,2,0,102.0,123,1,1995,7,2009,10,2010,1,5
4119,0,1,1,15,15,1,0,2,0,1,0,0,2.0,1,1,2,2,0,168.0,0,1,1994,3,2009,10,2010,3,3
3521,0,1,1,15,16,1,0,1,0,1,0,0,2.0,2,1,2,2,0,202.0,4,1,1994,1,2009,7,2010,1,2
1196,0,1,3,15,16,1,0,2,0,1,0,0,2.0,1,3,9,3,0,263.0,99,1,1994,2,2009,9,2010,6,9
3927,0,1,1,15,17,1,0,1,0,1,1,0,1.0,2,1,4,4,0,674.0,50,1,1993,5,2008,8,2010,6,7
757,0,1,3,15,15,1,0,2,0,1,1,0,1.0,1,3,2,2,0,35.0,3,1,1994,5,2009,12,2010,1,1
3003,0,2,1,15,16,1,0,1,0,1,1,0,1.0,2,1,7,5,0,164.0,32,1,1994,6,2010,4,2010,9,10
2395,0,2,1,15,16,1,0,2,0,1,0,0,1.0,1,1,7,5,0,73.0,66,1,1994,5,2010,3,2010,5,7
3813,0,2,1,15,15,1,0,2,0,1,0,0,1.0,1,1,7,5,0,103.0,138,1,1994,5,2009,8,2009,11,4
3273,0,2,1,15,16,1,0,2,0,1,1,0,2.0,1,1,2,2,0,111.0,6,1,1994,4,2010,2,2010,6,6
4380,1,2,1,15,16,1,0,1,0,1,1,0,1.0,2,1,7,5,0,408.0,66,1,1993,11,2008,11,2010,1,3
4824,1,2,1,15,17,1,0,2,0,1,1,0,2.0,1,1,2,2,0,589.0,2,1,1993,1,2008,9,2010,4,4
1625,0,3,2,14,14,1,0,2,0,1,0,0,1.0,1,2,7,5,0,144.0,7,1,1996,6,2010,7,2010,11,11
1598,0,0,1,16,17,1,0,2,0,1,1,0,1.0,1,1,7,5,1,58.0,196,1,1993,9,2010,2,2010,4,10
2452,0,0,1,16,17,1,0,0,0,1,1,0,1.0,3,1,7,5,0,90.0,178,1,1993,9,2010,3,2010,6,12
811,0,0,1,16,17,1,0,2,0,1,0,0,1.0,1,1,7,5,0,172.0,134,1,1993,1,2009,7,2010,1,6
4400,0,0,1,16,17,1,0,1,0,1,0,0,1.0,2,1,7,5,0,154.0,84,1,1993,3,2009,11,2010,4,7
4435,0,0,1,16,17,1,0,2,0,1,0,0,1.0,1,1,7,5,0,150.0,89,1,1992,12,2009,7,2009,12,3
3424,0,0,1,17,17,1,0,2,0,1,0,0,2.0,1,1,2,2,0,104.0,27,1,1993,1,2010,5,2010,9,10
49,0,0,1,16,17,1,0,2,0,1,1,0,2.0,1,1,2,2,0,120.0,1,1,1993,5,2010,5,2010,9,9
2128,0,0,1,17,19,1,0,2,0,1,0,0,2.0,1,1,9,3,0,542.0,40,1,1991,4,2008,12,2010,6,8
4699,0,0,1,16,18,1,0,2,0,1,0,0,1.0,1,1,9,3,0,606.0,59,1,1992,8,2008,10,2010,6,8
2099,0,0,1,16,18,1,0,2,0,1,1,0,1.0,1,1,4,4,0,476.0,90,1,1992,3,2008,12,2010,3,6
3343,0,0,1,16,17,1,0,0,0,1,1,0,2.0,3,1,2,2,0,310.0,6,1,1993,3,2009,5,2010,3,3
3503,0,0,1,16,17,1,0,2,0,1,1,0,1.0,1,1,2,2,0,93.0,7,1,1993,7,2010,5,2010,8,9
3510,0,0,1,16,16,1,0,1,0,1,1,0,1.0,2,1,2,2,0,88.0,28,1,1994,5,2010,7,2010,9,10
2408,0,0,1,17,17,1,0,1,0,1,1,0,1.0,2,1,2,2,0,77.0,0,1,1992,4,2009,12,2010,3,3
2979,0,0,1,16,17,1,0,1,0,1,1,0,2.0,2,1,2,2,0,37.0,1,1,1993,9,2010,8,2010,9,9
2919,1,0,1,17,17,1,0,2,0,1,1,0,1.0,1,1,7,5,0,102.0,31,1,1993,2,2010,3,2010,6,7
3433,1,0,1,16,17,1,0,2,0,1,0,0,1.0,1,1,7,5,0,126.0,6,1,1993,7,2010,6,2010,10,10
247,1,0,0,17,18,1,0,2,0,1,0,0,1.0,1,0,7,5,1,186.0,230,1,1991,5,2008,11,2009,6,1
4071,1,0,1,16,16,1,0,2,0,1,0,0,1.0,1,1,7,5,0,90.0,74,1,1993,8,2010,2,2010,5,7
2048,1,0,2,16,16,1,0,2,0,1,0,0,2.0,1,2,2,2,0,12.0,38,1,1994,9,2010,10,2010,11,12
1400,1,0,2,17,17,1,0,1,0,1,0,0,2.0,2,2,2,2,0,57.0,1,1,1993,2,2010,8,2010,10,10
2747,1,0,1,17,20,1,0,2,0,1,0,0,2.0,1,1,4,4,0,994.0,29,1,1990,2,2007,9,2010,5,6
1327,0,1,2,16,16,1,0,2,0,1,0,0,1.0,1,2,7,5,0,150.0,80,1,1993,2,2009,6,2009,11,1
1089,0,1,1,16,16,1,0,2,0,1,1,0,2.0,1,1,7,5,0,89.0,57,1,1993,12,2010,2,2010,5,7
171,0,1,3,16,16,1,0,2,0,1,1,0,2.0,1,3,7,5,0,119.0,55,1,1993,4,2009,10,2010,2,4
1562,0,1,2,17,17,1,0,2,0,1,0,0,2.0,1,2,7,5,0,56.0,9,1,1992,12,2010,4,2010,6,6
3205,0,1,1,17,17,1,0,2,0,1,1,0,2.0,1,1,2,2,0,27.0,1,1,1993,7,2010,10,2010,11,11
288,0,1,3,17,21,1,0,2,0,1,0,0,1.0,1,3,9,3,0,1156.0,51,1,1989,3,2006,12,2010,2,4
705,0,1,3,17,17,1,0,1,0,1,1,0,2.0,2,3,2,2,0,65.0,39,1,1993,1,2010,3,2010,5,6
2054,0,2,1,17,17,1,0,2,0,1,0,0,1.0,1,1,7,5,0,78.0,135,1,1992,12,2010,5,2010,7,12
4786,0,2,1,16,17,1,0,2,0,1,1,0,2.0,1,1,7,5,0,87.0,139,1,1993,2,2009,11,2010,2,6
2610,0,2,1,16,16,1,0,2,0,1,1,0,1.0,1,1,2,2,0,138.0,0,1,1993,10,2010,2,2010,6,7
3283,0,2,1,17,17,1,0,2,0,1,1,0,2.0,1,1,2,2,0,111.0,6,1,1992,12,2010,2,2010,6,6
2585,0,2,1,16,17,1,0,1,0,1,0,0,2.0,2,1,2,2,0,102.0,0,1,1993,3,2010,1,2010,4,4
2829,0,2,1,17,17,1,0,2,0,1,1,0,2.0,1,1,2,2,0,200.0,30,1,1992,3,2009,5,2009,12,1
227,0,2,3,17,17,1,0,2,0,1,1,0,2.0,1,3,2,2,0,243.0,94,1,1992,2,2009,2,2009,10,1
3763,0,2,1,17,17,1,0,2,0,1,0,0,2.0,1,1,2,2,0,69.0,5,1,1993,2,2010,8,2010,10,11
1051,0,2,1,16,18,1,0,1,0,1,0,0,1.0,2,1,4,4,0,577.0,107,1,1991,11,2008,7,2010,2,6
1850,0,2,1,17,18,1,0,2,0,1,1,0,2.0,1,1,2,2,0,73.0,8,1,1992,7,2010,6,2010,8,8
4638,0,2,1,17,17,1,0,2,0,1,1,0,2.0,1,1,2,2,0,224.0,22,1,1992,9,2009,10,2010,5,6
761,0,2,3,17,18,1,0,1,0,1,1,0,2.0,2,3,2,2,0,190.0,9,1,1992,8,2010,4,2010,10,10
4350,1,2,1,17,18,1,0,2,0,1,0,0,1.0,1,1,2,2,0,222.0,21,1,1991,10,2009,8,2010,3,4
2899,0,0,1,15,15,1,1,1,0,1,1,0,3.0,2,1,7,5,0,99.0,79,1,1994,11,2010,3,2010,7,9
1756,0,0,1,14,14,1,1,2,0,1,0,0,3.0,1,1,2,2,0,91.0,87,1,1995,9,2009,12,2010,3,6
1040,0,0,2,15,15,1,1,1,0,1,0,0,4.0,2,2,4,4,0,237.0,79,1,1994,5,2009,5,2010,1,4
3966,0,0,1,14,15,1,1,1,0,1,0,0,3.0,2,1,2,2,0,63.0,0,1,1995,5,2010,4,2010,6,6
654,0,4,1,15,15,1,1,0,0,1,0,0,4.0,3,0,2,2,0,72.0,3,1,1994,8,2010,5,2010,8,8
3013,0,1,1,14,14,1,1,2,0,1,1,0,4.0,1,1,7,5,0,79.0,53,1,1995,10,2010,4,2010,6,8
3330,0,1,1,14,14,1,1,2,0,1,1,0,4.0,1,1,2,2,0,212.0,0,1,1995,5,2009,7,2010,2,2
3562,0,1,1,15,15,1,1,1,0,1,1,0,5.0,2,1,2,2,0,98.0,12,1,1994,9,2009,12,2010,3,3
2076,0,1,1,14,14,1,1,2,0,1,1,0,3.0,1,1,2,2,0,96.0,0,1,1995,2,2009,10,2010,1,1
3108,0,1,1,15,17,1,1,2,0,1,0,0,3.0,1,1,4,4,1,367.0,273,1,1992,10,2008,4,2009,4,1
3094,0,1,1,14,14,1,1,1,0,1,1,0,5.0,2,1,2,2,0,134.0,9,1,1995,9,2010,3,2010,8,8
2375,0,2,1,14,14,1,1,1,0,1,1,0,3.0,2,1,2,2,0,60.0,12,1,1995,10,2010,3,2010,5,5
4523,1,2,1,14,14,1,1,1,0,1,0,0,3.0,2,1,2,2,0,109.0,10,1,1995,2,2009,10,2010,2,2
3439,0,0,1,17,17,1,1,1,0,1,0,0,3.0,2,1,2,2,0,155.0,2,1,1992,6,2009,10,2010,3,3
4159,0,0,1,16,16,1,1,0,0,1,1,0,4.0,3,1,2,2,0,64.0,28,1,1993,6,2009,11,2010,1,2
1841,0,0,1,16,17,1,1,2,0,1,0,0,4.0,1,1,9,3,0,450.0,35,1,1992,12,2009,3,2010,6,7
4675,0,0,1,16,16,1,1,2,0,1,1,0,5.0,1,1,2,2,0,14.0,27,1,1993,11,2010,2,2010,3,4
1166,1,0,1,17,17,1,1,1,0,1,1,0,3.0,2,1,2,2,0,80.0,0,1,1993,1,2010,2,2010,4,4
519,0,1,3,16,17,1,1,2,0,1,1,0,3.0,1,3,7,5,0,120.0,57,1,1992,9,2009,8,2009,12,2
4283,0,1,1,17,17,1,1,2,0,1,0,0,3.0,1,1,2,2,0,93.0,0,1,1992,10,2009,10,2010,1,1
918,0,1,3,16,17,1,1,2,0,1,0,0,3.0,1,3,2,2,0,135.0,4,1,1992,12,2009,11,2010,4,4
2597,0,2,1,16,17,1,1,2,0,1,1,0,4.0,1,1,2,2,0,111.0,12,1,1993,6,2010,2,2010,6,6
2237,0,2,1,17,17,1,1,1,0,1,1,0,3.0,2,1,2,2,0,40.0,6,1,1993,8,2010,9,2010,10,10
2910,0,2,1,17,17,1,1,1,0,1,1,0,4.0,2,1,2,2,0,95.0,0,1,1992,12,2010,1,2010,4,4
1387,0,0,1,14,14,1,2,2,0,1,0,0,6.0,1,1,2,2,0,81.0,3,1,1995,6,2009,11,2010,2,2
1843,0,1,2,15,15,1,2,1,0,1,1,0,6.0,2,2,2,2,0,22.0,14,1,1994,7,2010,4,2010,4,5
2675,0,1,1,14,15,1,2,1,0,1,0,0,6.0,2,1,2,2,0,37.0,11,1,1995,5,2010,5,2010,6,7
905,0,1,1,14,15,1,2,0,0,1,0,0,7.0,3,1,2,2,0,31.0,2,1,1994,12,2009,12,2010,1,1
4235,0,1,1,15,15,1,2,2,0,1,0,0,9.0,1,1,2,2,0,92.0,19,1,1994,4,2009,10,2010,1,2
1632,0,0,1,17,18,1,2,2,0,1,1,0,6.0,1,1,2,2,0,384.0,70,1,1991,10,2008,10,2009,11,1
2612,0,0,1,16,17,1,2,1,0,1,1,0,9.0,2,1,2,2,0,233.0,21,1,1993,1,2009,8,2010,4,4
755,0,4,2,16,16,1,2,2,0,1,0,0,6.0,1,2,2,2,0,41.0,0,1,1993,11,2010,2,2010,3,3
4318,0,1,1,16,17,1,2,2,0,1,1,0,11.0,1,1,2,2,0,52.0,0,1,1993,1,2010,1,2010,3,3
2945,0,1,1,16,16,1,2,2,0,1,0,0,6.0,1,1,2,2,0,78.0,18,1,1993,8,2010,1,2010,4,4
2162,0,1,2,17,17,1,2,2,0,1,0,0,9.0,1,2,2,2,0,104.0,36,1,1993,2,2010,7,2010,11,12
2260,0,2,1,17,17,1,2,1,0,1,1,0,6.0,2,1,2,2,0,68.0,33,1,1992,7,2009,11,2010,1,3
4756,0,2,1,17,18,1,2,2,0,1,1,0,7.0,1,1,2,2,0,126.0,0,1,1992,8,2010,5,2010,9,9
1480,1,2,1,16,17,1,2,2,0,1,0,0,6.0,1,1,2,2,0,130.0,0,1,1992,11,2009,9,2010,1,1
3882,0,2,1,14,16,1,1,0,0,1,1,1,3.0,3,1,0,0,2,236.0,393,1,1994,4,2008,7,2009,3,4
4484,0,1,1,16,17,1,1,0,0,1,1,1,4.0,5,1,0,0,0,365.0,178,1,1992,2,2008,7,2009,7,1
3848,1,4,1,14,15,1,2,2,0,1,0,1,9.0,1,1,1,1,1,183.0,342,1,1994,6,2008,8,2009,2,1
4080,0,0,1,17,20,1,2,1,0,1,1,1,9.0,2,1,1,1,2,101.0,1173,1,1989,10,2007,3,2007,6,9
3032,1,4,1,16,18,1,2,0,0,1,1,1,9.0,3,1,1,1,2,346.0,481,1,1991,11,2008,4,2009,3,7
2869,0,0,1,15,15,1,0,1,0,1,1,1,1.0,2,1,7,5,0,146.0,75,1,1994,6,2009,9,2010,2,4
2905,0,0,1,14,15,1,0,2,0,1,1,1,1.0,1,1,7,5,0,69.0,178,1,1995,8,2010,4,2010,6,12
1108,0,0,3,14,14,1,0,1,0,1,0,1,1.0,2,3,7,5,0,27.0,56,1,1996,7,2010,8,2010,9,10
1352,0,0,3,15,15,1,0,2,0,1,0,1,2.0,1,3,7,5,0,76.0,80,1,1994,7,2009,10,2010,1,3
59,0,0,0,14,15,1,0,2,0,1,0,1,2.0,1,0,2,2,0,157.0,2,1,1994,11,2009,9,2010,2,2
3363,0,0,1,14,17,1,0,1,0,1,1,1,1.0,2,1,4,4,0,686.0,141,1,1993,8,2008,6,2010,4,9
3753,0,0,1,14,15,1,0,1,0,1,1,1,1.0,2,1,2,2,0,184.0,11,1,1994,11,2009,9,2010,3,4
2052,1,0,2,15,17,1,0,1,0,1,0,1,2.0,2,2,3,3,0,455.0,169,1,1993,6,2009,2,2010,5,10
4114,0,4,1,15,15,1,0,2,0,1,1,1,1.0,1,1,2,2,0,78.0,27,1,1994,1,2009,10,2009,12,1
3677,1,4,1,14,14,1,0,1,0,1,1,1,2.0,2,1,7,5,0,82.0,81,1,1995,5,2009,9,2009,12,2
1404,0,1,1,15,16,1,0,1,0,1,1,1,1.0,2,1,2,2,0,218.0,9,1,1993,7,2009,7,2010,2,2
2866,0,0,1,16,16,1,0,1,0,1,1,1,1.0,2,1,7,5,0,146.0,75,1,1993,6,2009,9,2010,2,4
4092,0,0,1,17,17,1,0,1,0,1,0,1,1.0,2,1,2,2,0,117.0,14,1,1992,8,2009,12,2010,4,4
4252,0,0,1,17,17,1,0,1,0,1,1,1,2.0,2,1,7,5,0,91.0,57,1,1992,9,2009,10,2010,1,3
3819,0,0,1,16,16,1,0,1,0,1,0,1,1.0,2,1,2,2,0,107.0,0,1,1994,1,2010,7,2010,10,10
551,0,0,3,16,16,1,0,2,0,1,1,1,2.0,1,3,2,2,0,70.0,14,1,1993,8,2010,2,2010,5,5
4381,0,1,1,16,16,1,0,1,0,1,1,1,1.0,2,1,2,2,0,85.0,28,1,1993,4,2009,11,2010,2,3
422,0,1,1,17,17,1,0,2,0,1,1,1,1.0,1,1,2,2,0,67.0,23,1,1992,10,2010,1,2010,3,4
262,1,1,1,16,16,1,0,2,0,1,0,1,1.0,1,3,2,2,0,152.0,3,1,1994,4,2010,12,2010,7,7
2559,0,2,1,16,16,1,0,0,0,1,1,1,1.0,3,1,2,2,0,61.0,16,1,1993,7,2010,2,2010,4,5
4111,0,2,1,17,18,1,0,1,0,1,1,1,1.0,2,1,7,5,0,104.0,114,1,1992,3,2009,11,2010,2,6
2821,0,2,1,16,17,1,0,0,0,1,1,1,1.0,3,1,2,2,0,58.0,28,1,1993,6,2010,4,2010,6,7
542,0,2,0,16,16,1,0,1,0,1,0,1,1.0,2,0,2,2,0,4.0,0,1,1993,11,2010,5,2010,5,5
1302,0,2,1,17,17,1,0,1,0,1,1,1,1.0,2,1,2,2,0,65.0,16,1,1992,11,2010,2,2010,4,5
1967,0,2,1,16,16,1,0,1,0,1,0,1,1.0,2,1,2,2,0,124.0,28,1,1993,9,2010,1,2010,5,6
4594,0,2,1,16,17,1,0,1,0,1,0,1,2.0,2,1,2,2,0,124.0,1,1,1993,5,2010,1,2010,5,5
336,0,0,1,15,15,1,1,1,0,1,1,1,5.0,2,1,2,2,0,164.0,28,1,1995,2,2010,5,2010,10,11
4048,0,0,1,14,15,1,1,2,0,1,0,1,3.0,1,1,7,5,0,128.0,93,1,1995,5,2010,2,2010,6,9
3215,0,0,1,15,16,1,1,1,0,1,1,1,3.0,2,1,2,2,0,197.0,25,1,1994,1,2009,9,2010,4,5
582,1,0,3,15,15,1,1,0,0,1,1,1,3.0,4,3,2,2,0,55.0,32,1,1995,1,2010,3,2010,5,6
3555,0,1,1,15,16,1,1,2,0,1,0,1,4.0,1,1,7,5,0,48.0,84,1,1993,12,2009,10,2009,12,3
1935,0,0,2,17,18,1,1,1,0,1,0,1,3.0,2,2,7,5,0,107.0,4,1,1992,12,2010,8,2010,12,12
3594,0,0,1,16,17,1,1,0,0,1,0,1,4.0,3,1,7,5,0,231.0,126,1,1992,12,2009,4,2009,11,4
1678,0,0,1,16,16,1,1,1,0,1,1,1,4.0,2,1,2,2,0,50.0,20,1,1993,12,2010,4,2010,6,6
165,0,0,3,16,16,1,1,2,0,1,0,1,3.0,1,3,2,2,0,79.0,7,1,1993,5,2010,2,2010,5,5
1105,1,0,3,17,18,1,1,2,0,1,0,1,4.0,1,3,2,2,0,106.0,0,1,1992,3,2010,2,2010,5,5
3772,0,1,1,17,18,1,1,1,0,1,1,1,4.0,2,1,7,5,0,92.0,101,1,1991,8,2009,7,2009,10,1
518,0,1,0,16,16,1,1,0,0,1,1,1,3.0,3,0,2,2,0,89.0,2,1,1994,2,2010,8,2010,11,11
383,0,2,3,16,18,1,1,2,0,1,1,1,3.0,1,3,3,3,1,325.0,271,1,1992,5,2009,3,2010,2,11
4595,1,2,1,16,16,1,1,2,0,1,1,1,5.0,1,1,2,2,0,59.0,29,1,1993,12,2010,1,2010,3,4
2792,0,0,1,15,16,1,2,2,0,1,0,1,7.0,1,1,7,5,0,139.0,68,1,1993,9,2009,7,2009,12,2
4103,0,0,3,15,16,1,2,2,0,1,1,1,10.0,1,1,2,2,0,77.0,16,1,1993,11,2009,10,2010,1,1
